,x,y,label
88,-0.7730292006685234,-0.7381797248423552,0
89,-0.4563079328512713,0.8522189166352424,0
90,-0.9653899995895339,-0.36289451620164637,0
91,0.2757393685396529,-0.7490186709082107,1
92,-0.7493716506078307,0.5752000382805391,0
93,0.09112100764655547,0.7836110692145491,1
94,-0.0720387334746195,-0.7430729101039879,1
95,0.6903458017302796,0.36705651302815306,1
96,0.24707457495981103,0.86963497096497,0
97,0.9052027247970553,-0.4594482392335419,0
98,-0.31257041953232256,-0.6727282910590656,1
99,-0.3793652129670446,0.7944271952632187,1
100,0.8983559719787959,0.5304267794278352,0
101,-0.6829637368719953,0.4925260155103339,1
102,0.38744970191656153,0.9598111554127239,0
103,-0.6408130366978124,0.6962638057119728,0
104,0.9635722898712976,-0.04045856957734417,0
105,0.30662470506294465,0.8837297805670166,0
106,0.232282238350416,-0.6454194481069015,1
107,0.6404309531110685,-0.44358707236285244,1
108,-0.2750817514797091,0.71436530969086,1
109,0.19479257786072654,0.9409590797535007,0
110,0.2797740883673928,-0.7914541447245012,1
111,0.1386884465070681,0.7454405687470622,1
112,-0.9751534795921162,-0.1389421599307227,0
113,-0.6218085836163599,0.5562997914687972,1
114,-0.3554514950745347,0.9467762956395445,0
115,-0.8758024066808894,-0.5565857221650642,0
116,0.7551387416005416,0.08659682793296272,1
117,-0.8892832556576022,-0.06683726030144264,1
118,-0.13302779666399459,-0.743115272504093,1
119,-0.5262385779699524,-0.830961341654014,0
120,-0.648785606841864,-0.38078312778684087,1
121,-0.09553584637063939,-0.7637874845265379,1
122,0.5428442904108084,0.4555489178104245,1
123,-0.678657330851057,-0.3629766670509711,1
124,0.08436435934294466,-0.8908134372395312,1
125,-0.7925617285908446,0.25342946599571514,1
126,0.06618633463283667,0.8268570158193967,1
127,0.7913339231020134,0.18556986956018354,1
128,-0.5154349580471028,-0.8903706177992972,0
129,0.8391418371740108,0.5623831476389415,0
130,-0.9746838534465646,0.027464346111218615,0
131,1.0316615346438134,0.12055080187707488,0
132,0.8188158373700878,-0.6822506022518291,0
133,0.9077789300592156,-0.4612711416897263,0
134,-0.7634725534291061,0.14408784207199643,1
135,0.4121627343651201,0.7549006455145478,0
136,-0.8212342026102176,0.08214800885745194,1
137,0.1931856026396533,-0.7227854965950974,1
138,1.0502645753051216,0.1144902407142408,0
139,-0.43550113606497426,0.7340704239534364,1
140,-0.8976291292615085,-0.38079123312637864,0
141,-0.8794123479995971,-0.23941832620854206,0
142,-0.6947403808042534,-0.4023122863891242,1
143,0.7174369470344494,-0.35091708020322115,1
144,0.7431342524365541,-0.3949332836861194,1
145,0.7712942933077902,0.09456014369788097,1
146,0.8797266809779625,-0.18671694408543552,1
147,-0.347982191499541,0.9417221109096717,0
148,-0.5977319322655796,0.5493964464930672,1
149,0.43453806724099564,-0.8163361279517426,0
150,-0.7338004567342382,-0.33107206005780676,1
151,-0.14780479469970287,-0.9698304362586087,0
152,0.9434553722245056,0.5809908544555301,0
153,-0.221245062356783,-0.9496955173877029,0
154,0.3917208498701362,-0.6720058636593906,1
155,0.01470753035246308,-0.7882045463044342,1
156,0.34929162558016,-0.6770890308791351,1
157,-0.7047466788761224,0.002535897931980946,1
158,-0.10901358549797993,-0.9937126863691421,0
159,0.03195352990882557,-1.016440929541505,0
160,1.0604060514462432,-0.027314485510184904,0
161,-0.9904329521045925,0.2418396701889603,0
162,0.9084416692973697,-0.35723020115470616,0
163,0.2572150835576421,-0.7342203913294488,1
164,0.784925008323536,0.24794312507033245,1
165,0.9975090924165583,0.0743410060542313,0
166,-0.9777660161454989,0.31347412391895213,0
167,0.3875950603321135,-0.9361727112159723,0
168,-0.2620001031312114,0.9400904623264659,0
169,-0.15461711133793188,-0.7405157635851274,1
170,-0.18794242160556351,0.7040465530533462,1
171,-0.23322403676551373,0.8726733418358599,0
172,0.0451839349147746,0.7621899456037974,1
173,0.8498904864754351,0.6469393161567687,0
174,0.6198553687540633,0.6662017676590484,0
175,-0.03962495013219218,0.8537515666357424,1
176,-0.6076864620041942,0.4802785403065687,1
177,0.6660886422603938,0.8655238216228063,0
178,-0.5632338717197352,-0.7996334130337066,0
179,0.12881924300617606,0.9295772359939054,0
180,-0.9519958661226571,-0.6098105212289986,0
181,-0.6863378500351734,-0.6705897257060528,0
182,0.4507942766706137,-0.685485464099504,1
183,-0.9148390039500467,-0.1511193775281609,0
184,-0.9274106224880959,-0.5293079257980144,0
185,-0.2542803585056303,0.9501343531691748,0
186,-0.6467033271060023,0.05996758636024689,1
187,0.7875337175867541,-0.24749843516120076,1
188,0.7851288065569804,-0.4999410110070828,0
189,0.4171090357225982,0.6818802325987687,1
190,0.8697843017100897,-0.34928744761331765,0
191,0.5218352230282644,-0.886476881207839,0
192,-0.219306940723542,-0.8847183540131139,0
193,-0.7325213918631015,0.2307785666816798,1
194,0.9499558650682762,0.2578983406505757,0
195,0.9552319750120281,-0.3494331026343699,0
196,0.16732864433245936,-0.9602860207467344,0
197,-0.3779164608703376,0.6556749446364056,1
198,-0.6087736396797997,0.7005197081394836,0
199,0.9581665600722632,-0.24015577429660467,0
200,-0.4419427862139968,-0.6960301885043938,1
201,-0.5523012922895392,0.7167636586571241,1
202,-0.5097977654003867,0.6430165079047842,1
203,-0.6945719556996636,0.7557891654095212,0
204,0.8860101261579055,0.33143483998479556,0
205,-0.26469433862505615,-0.8645914531490609,1
206,-0.1255690512478205,-0.9019853804436322,0
207,-0.6652046305116064,-0.6739826199975564,1
208,-0.40195896979030943,0.9086806133857319,0
209,-0.10868235083997212,-0.8857934085188165,1
210,0.9976667991575453,0.14708951097305745,0
211,1.0195193390716792,0.3538067547556132,0
212,0.8217936595743935,0.8144510922823135,0
213,-0.562475039682907,0.4746777687182334,1
214,0.015062625030374352,-0.9785248233339543,0
215,0.69630717513745,-0.762328130538697,0
216,-0.8294133429035941,0.617142447350166,0
217,-0.9417011191956461,-0.4004552046063468,0
218,-0.7526317897160092,0.23961408557986988,1
219,0.6037442536068771,-0.4890396067326772,1
220,0.4652339664264409,0.7746978314728233,1
221,-0.6774617821567271,-0.8231364717256184,0
222,-0.1962110271007309,0.8275491930715778,1
223,-0.6815345555806187,0.34719367975368975,1
224,-0.7103675159965197,-0.5298845840288978,1
225,0.10094188549830826,-0.9809469082832731,0
226,-0.44878223681224266,0.6689549811364941,1
227,-0.7693968272924643,0.5895466617173817,0
228,0.5261381349402934,0.6367436340858111,1
229,0.6482900989279755,-0.4060092813748196,1
230,-0.019982136005940877,1.0073879650294635,0
231,-0.4000374062961076,0.766851352853324,1
232,-0.9157823837461292,0.5161942739897534,0
233,-0.8410978660690318,0.4304541786395284,0
234,0.2088340375761575,0.7320480140833904,1
235,-0.7349653606230319,0.34371338396187523,1
236,1.0043182819531598,-0.34015507157293023,0
237,-0.598720009502044,-0.510334903479368,1
238,0.5313116242872234,0.606389604049076,1
239,0.7758744816929921,-0.006100126754327993,1
240,-0.6245868787185549,-0.46611206130674204,1
241,-0.46011720706526094,-0.6419411559690837,1
242,-0.48769899182316184,-0.8093606950393248,0
243,0.5372647405975416,0.6172822886217878,1
244,0.09544946580884633,0.9826774442253481,0
245,-0.8257455127801838,-0.030021883663574014,1
246,0.5257105647251594,-0.5528993598603792,1
247,0.14951277647905487,-0.934588185519174,0
248,0.7955846288538398,-0.25557837120355315,1
249,-0.7648767325610691,0.6869933485094498,0
250,0.9591535058412637,0.4193897169735588,0
251,0.5863666657090518,0.7768310128155526,0
252,-0.6994164476190737,-0.3719249793989469,1
253,0.5968964746864212,0.5590402889775832,1
254,0.3211650092970473,0.7012892669883132,1
255,-0.7868881091948541,-0.1616052978567674,1
256,-0.7417631400315706,-0.14010431696035874,1
257,-0.55106366706685,0.5344822473205509,1
258,-0.10345298175993006,0.8074958031563273,1
259,0.6033410543667908,-0.8269547558186805,0
260,-0.9693228155311333,0.058235967344388934,0
261,-0.7772794902950668,-0.7315040182000041,0
262,-0.2851282659603244,-0.9358181130932428,0
263,0.42867341654848895,0.6197437177720342,1
264,-0.7244109830724018,0.27365375135078973,1
265,0.0947649591690086,-1.0169912585340566,0
266,-0.209549255698814,-0.9370077043320597,0
267,-0.5758753499569329,0.52235713462629,1
268,-0.7636414507310587,0.5192444849561739,0
269,-0.2828797735994073,-0.6864530025830636,1
270,-0.8120701768523606,-0.8059623487712019,0
271,0.2652001899715096,0.9882392240377854,0
272,0.7950759015414028,0.3041600143593254,1
273,1.0546088586436622,-0.0598001121063093,0
274,0.44737774256109325,-0.7832785366704706,0
275,-0.42605596580992944,0.953256046617881,0
276,0.9630905050429767,0.21492716991898292,0
277,0.702460726953986,0.4293519738419099,1
278,0.5841717648068143,-0.6177210888592405,1
279,0.545244786808836,0.8643065683836145,0
280,-0.8168725287200939,-0.04312080054199811,1
281,0.001542988879765726,0.8576495424290356,1
282,-0.7332483451966731,-0.21708757502577064,1
283,0.5298802549366444,-0.9488532871638374,0
284,-0.16156204952298722,1.0171904919016714,0
285,0.8174001234929191,0.21782947271816105,1
286,0.9378159092146219,-0.1855510388348449,0
287,0.7579390363083377,-0.3182623186878512,1
288,-0.018685354965654974,1.0680322803048923,0
289,-0.2057524027762897,-0.8837374374386198,1
290,0.24239423110083264,0.8158326186411673,1
291,-0.806449671134006,-0.3046776907144039,1
292,0.42511460185152294,0.9333261338561265,0
293,-0.07288027484817357,0.9887943692896304,0
294,-0.6980567815804043,-0.28966884710027363,1
295,-0.5300986615382804,0.8266189131342533,0
296,0.7318524366966644,0.2669811615772508,1
297,-0.9849968892545816,0.18869804724728242,0
298,-0.9798088993146126,-0.41269405606370385,0
299,1.0860008430938954,0.01467751018390756,0
300,0.9259622562984722,0.3558570009090055,0
301,-0.10857057363205312,-1.0626216531149142,0
302,0.4025672223275013,-0.6252886149136907,1
303,0.17695666273742036,-0.8621908015644593,1
304,-0.22689103194968105,0.9879703785528318,0
305,-0.2675050734777875,1.083570143877426,0
306,-0.671230905844681,-0.749492849047723,0
307,-0.411003290133405,-0.6272028344665828,1
308,-0.4030861659258553,-0.9261460945197969,0
309,-0.7495627797828189,-0.6672521930407963,0
310,-0.20440131151115826,0.8446217560760907,1
311,0.1771190801311445,-0.7341870395685934,1
312,-0.7204589827983126,-0.05192112331508095,1
313,0.5384809432956654,-0.5268212119338186,1
314,-0.77665901741509,-0.6819141590458865,0
315,0.9903538773106392,-0.15326008988639445,0
316,-0.994402285148826,-0.13360311188128005,0
317,0.6757686644865668,0.4724223754399373,1
318,0.8494496208955359,-0.17382005566792097,1
319,0.7097476671106306,0.5424911788438093,0
320,0.7498463343101046,-0.19434678532900035,1
321,0.8282038692794292,0.5538692424507872,0
322,0.652199863504958,0.3444359024418927,1
323,-0.8135355921142171,-0.10407562241809415,1
324,0.3076058958528019,-0.9238320791519663,0
325,-0.5090797251862704,0.874589325176645,0
326,-0.6698376745681316,0.4435279033615442,1
327,0.6424420622895883,0.37928937708975885,1
328,0.2506980347141908,0.7531464900717982,1
329,-0.5548158088800758,-0.8588132547352283,0
330,0.2694767958213564,-0.9397673064607278,0
331,0.5097554088988111,0.5636925561982582,1
332,-0.6970842991498407,0.4521022692823189,1
333,-0.373195380261374,-0.7085470743818365,1
334,0.45597053216073774,-0.8399151204763645,0
335,-0.6487421384956131,0.7815740948433874,0
336,-0.8296227554814218,0.47690137676399935,0
337,0.846279706906491,-0.09886588393290613,1
338,-0.3394324738853512,-0.7745411000429278,1
339,0.19579375273463206,-0.9422893090995795,0
340,-0.6960420789855746,0.23433885363630147,1
341,-0.3483347567328857,-0.7121230179080644,1
342,-0.897443892318162,-0.09301681126819716,1
343,0.5110332651831705,0.6188015245544124,1
344,-0.9224052770621314,0.4370850153297447,0
345,0.1290485952267027,-0.7780203047851536,1
346,-0.4612220572489146,0.9792785027906666,0
347,-1.0090508483249032,0.051677853370897156,0
348,0.7490395108727128,0.48861145960305374,1
349,0.00011073258101118588,0.7933820297114519,1
350,0.5512085208942632,-0.7810360795391925,0
351,-0.3610699700190549,-0.645278605597971,1
352,-1.008076843166539,0.12855304807133547,0
353,-0.12316952484533908,-0.8076595669755713,1
354,0.7240015695585529,-0.3270110124445324,1
355,-0.8189947154883704,-0.029807477534880618,1
356,-0.6277584664827289,0.4905026606295087,1
357,-1.025884155949623,-0.019145289289457922,0
358,-0.448762687138586,0.8640578027298712,0
359,0.8578018835437007,0.03171002025094652,1
360,-0.7803984119721276,0.7601708824393578,0
361,-0.7582752878656353,0.25354128104812784,1
362,0.7979342628744511,-0.188032925722552,1
363,0.7829828081949721,-0.12018105544317365,1
364,-0.9861506698501091,0.1463737993623179,0
365,-0.6952907286383561,-0.6193039402006295,1
366,-0.7490727065765267,-0.5233015678961954,0
367,0.5138044087979958,0.9112471525579348,0
368,0.9259708292073627,0.47440077969161065,0
369,-0.11007721298817359,-0.8517105400933297,1
370,-1.0176361096320259,-0.019423974413481454,0
371,-0.9920088928677661,0.10143190600123964,0
372,-0.7667226250887035,0.11302599233740247,1
373,0.03969180154368044,1.0445032819486177,0
374,-0.2316669211688175,-1.0285424435478374,0
375,-0.7271797867412759,0.19229523654735722,1
376,-0.6615589753266918,0.8089566106035101,0
377,0.5496022762959198,-0.5550465207307561,1
378,0.47509142185516506,0.7043102835985426,1
379,0.905672338379644,0.1352360993136708,0
380,0.9895117662687218,-0.22388956635935917,0
381,-0.7202841052151726,-0.3148199010303554,1
382,0.6070100178365399,-0.5422339769208384,1
383,0.7158731271213223,-0.6957938655502603,0
384,-0.5232299760953188,-0.6705173159507062,1
385,0.39214233218193145,0.9590963519005666,0
386,-0.9870010162357093,-0.31394104009021256,0
387,0.2647236474778384,0.7085610379312192,1
388,0.9549595492413218,-0.35739603354509714,0
389,0.06588464075728284,-0.7489367309470797,1
390,0.7365939166113137,-0.683522420477502,0
391,0.42767945818792946,-0.9010909790810304,0
392,-0.032944074482590874,-0.7352836984073894,1
393,-0.41480107496576624,-0.9127206806697106,0
394,0.08673714028060142,1.0069726835662147,0
395,1.0732592846828417,0.26900148897305387,0
396,-0.3200699110412192,-0.9822827101585594,0
397,0.3901704307197026,-0.6963000980711221,1
398,0.7816892129420411,-0.7219031364747885,0
399,-0.18292451820799618,0.8006735539828921,1
400,0.5390629491249714,0.6418350723243076,1
401,-0.9650308116371443,-0.04814017273685575,0
402,-0.4663791389495161,-0.9298693726950883,0
403,0.12486788795657808,-0.8306358364833211,1
404,-0.7857317777143219,-0.02144293986269493,1
405,0.8306500753139441,0.5167225773946127,0
406,0.7480157191347045,-0.052863400622932814,1
407,0.7046219330602421,0.37926517361179124,1
408,-0.05460048838744949,-1.0106696840372698,0
409,0.31088383751720594,-0.7523577437447231,1
410,-0.22237362509783243,-0.6829722960622928,1
411,0.3463689586199812,0.9483701890293553,0
412,0.4619944583843844,0.66050764606684,1
413,-0.9215781254234311,0.2525469101389986,0
414,-0.6734075445685189,0.715428491371098,0
415,-0.8935577992832275,0.39870806833769007,0
416,0.7785410525560961,0.718023280772622,0
417,0.6960609249571936,-0.29570778554260185,1
418,-0.9610008088264358,0.04077966491318029,0
419,0.693643534038582,0.7741258770844013,0
420,-0.2163499191477659,0.7685908267313313,1
421,0.5220809894310622,0.6320813062038874,1
422,-0.08086458261996608,0.9781789507929629,0
423,-0.5649824086875622,0.4682640537160906,1
424,-0.4146645372353771,-0.9036115958599946,0
425,-0.9103446812637328,-0.46105648203758154,0
426,-0.17276644488604687,0.7752471703530295,1
427,0.7649357337509779,-0.09130796613050886,1
428,-0.7747004861835294,-0.21074502341301274,1
429,0.6704198350123826,0.3567802617880178,1
430,0.8418763404925963,-0.538690172452974,0
431,-0.5386943027195782,0.8636201191414182,0
432,0.9898449106413466,0.04574346346226913,0
433,0.6281098911896459,-0.785970756894132,0
434,0.8918924873478439,-0.4551193187614135,0
435,1.032103536875836,-0.0016412637844072306,0
436,-0.6870247382505752,0.4398433713153258,1
437,-0.28656803947280673,-0.9025303044149737,0
438,0.7003292482673598,0.106047095867762,1
439,-0.5604684145903946,-0.5578058564355249,1
440,-0.9684803114667708,0.3159916318596126,0
441,0.6728489967541051,0.6831026193465566,0
442,-0.3184340619433371,0.6834620474001047,1
443,0.8119272507973907,-0.3140416029522927,1
444,0.7370513469377454,0.25274253979948935,1
445,0.8551907063292543,-0.6177390937080197,0
446,-0.9580659907313938,-0.09597378135804237,0
447,-0.7881941049947199,-0.4801993265228276,0
448,0.9431949022477704,-0.24888151418162216,0
449,0.3582814289512516,0.9084611337952101,0
450,-0.5845885953988631,0.46387231518739114,1
451,-0.7275216867473014,-0.1812533344479138,1
452,-0.5812670995331463,-0.8204835245925168,0
453,0.7316632709876933,0.3646440457987077,1
454,0.8082061296129989,-0.5559204049002149,0
455,0.9204689324561497,0.5523912982576422,0
456,0.18911272869812915,1.0026106660871632,0
457,0.11825360176234677,0.9060752193261352,0
458,0.9165445480344061,0.40869785975682604,0
459,0.3825064246340763,-0.614651170153527,1
460,0.7571454093129476,0.41831555699793976,1
461,-0.38757371449787104,0.671558230309461,1
462,0.8769317242389197,0.4634001743158108,0
463,-0.7493855739403262,0.06387604567367211,1
464,-0.9076110000975679,0.37099762518071716,0
465,-0.20512285182071457,1.0531464287306622,0
466,0.7897253478370554,-0.0821205107847351,1
467,-0.8935041117499163,0.3366397427884784,0
468,-0.2659644452313458,0.9721994663969401,0
469,0.3040755328080713,0.9699877530467432,0
470,0.3236387705862651,-0.916911258773523,0
471,-0.33300994916237103,-0.7276897722805892,1
472,-0.8255363666657537,-0.31940804115526694,1
473,0.3300240452583395,0.7513015748556019,1
474,0.8415159753228765,0.49073560866343896,0
475,-0.9635708884580555,-0.1759665164703828,0
476,0.390402746802162,-0.7107485051363462,1
477,-0.6069017288854869,-0.494103921315739,1
478,-0.8262861119420726,-0.27965738327763484,1
479,0.3377518565133586,-0.7892089853136713,1
480,0.16043432681573996,0.7998512966935986,1
481,-0.20191338241335943,0.7010262173574587,1
482,-0.4596480833870963,-0.6688177278023915,1
483,-0.8003126569023087,0.5738536323580465,0
484,0.46297642508908926,0.6305308343280164,1
485,-0.8513540809734019,-0.4316417662990041,0
486,0.07480168130301638,-0.957608339196716,0
487,0.1806532751569237,0.7436502545748852,1
488,-0.13962653012456944,-0.8069048687848146,1
489,0.5115985591609835,0.5509087147918634,1
490,-0.7930497157337478,-0.35824937550557096,1
491,-0.8670630348248117,0.29584931093078165,0
492,-0.8684698821780413,-0.602591736367929,0
493,0.7341917649702487,-0.3139318137917432,1
494,-0.020314466240443474,-1.0306088298860572,0
495,-0.6444388663512285,-0.3721572788868168,1
496,0.3554839232537417,-0.9248998106290718,0
497,-0.16901349360681978,-0.7388614644441893,1
498,0.8497556630626022,-0.6363146593159843,0
499,0.5030607359708057,0.8993543068960018,0
